"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY",0.338891120932101,0.758470711075783,0.551961043210215,1.10403077558708,3373,24,"POLR2A;PRPF6;POLR2L;PDCD7;SF3B2;POLR2B;YBX1"
"REACTOME_MTOR_SIGNALLING",0.0307692307692308,0.616819363872775,0.738360765569446,1.45517868286934,303,18,"STK11;TSC2;PRKAG1;YWHAB;TSC1;AKT1;RPTOR"
"REACTOME_MUSCLE_CONTRACTION",0.6779,0.856510203450012,0.445603890177088,0.914521341811452,6778,46,"DYSF;ATP2A2;ATP1A1;ATP2A3;KCNK7;MYL6B;ACTA1;KCNK16;TPM4;PXN;NPR2;ITPR2;ORAI1"
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",0.2564,0.735570047646398,0.54715391496092,1.12293438975273,2563,46,"TICAM1;S100B;CUL1;TRAF3;IKBKG;RPS6KA5;RPS6KA3;UBE2D2;RELA;ATF1;MAPK14;FBXW11;VRK3;PPP2R1A;TNIP2;PTPN11;MAPK1"
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",0.157629510179399,0.721353303266165,0.629276731286726,1.24959803887056,1563,21,"SPTAN1;GRB2;RPS6KA5;SPTBN1;AGRN;PTK2;MAPK1;FYN;GFRA4"
"REACTOME_NEDDYLATION",0.74992500749925,0.881295368301358,0.433277356975113,0.907800947748283,7499,102,"ZBTB16;SPSB3;FBXO22;PSMD13;FBXW5;CUL9;CUL1;CUL4A;UBE2D2;FBXL16;NUB1;CUL4B;FBXW11;COMMD5;KLHL11;RBBP7;RBX1;VHL;DCUN1D1;DCAF10;PSMB7;PUM2;PSME4;PSMD4;COPS7A;PSMA4;PSMF1;DCAF5;FBXL5;FBXW2;DCUN1D2;FBXO9;PSMB2;PSMC4;COPS3;RBBP5;PSMC5;TULP4;FBXL22"
"REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0.10894980850635,0.721353303266165,0.6547919221084,1.30026530626972,1080,21,"DNMT1;SIN3A;POLR2L;BAZ2A;ERCC2;ERCC3;UBTF;POLR1C;ARID4B"
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY",0.155513001411006,0.721353303266165,0.630243971575103,1.25151875436405,1542,21,"MAP2K2;YWHAB;PPP5C;MARK3;PPP2R1A;DUSP16;MAPK1;PPP2R5D;RAF1;PEBP1;PPP2R1B"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING",0.606468461229409,0.832733438984869,0.469002863503287,0.938098080499666,6037,24,"PSMD13;CUL1;YWHAZ;AKT1;RBX1;PSMB7;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;PSMC5"
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",0.456445644564456,0.764434455011778,0.503513879972794,1.02296479665437,4563,35,"GRB2;FGF22;AKT1;TRAT1;GAB1;PPP2R1A;FGFR3;STRN;PTPN11;MAPK1;FYN;PPP2R5D;PPP2R1B;RAC1;FLT3LG;IRS2;PTEN"
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",0.465753424657534,0.77086050543442,0.475086672804141,1.0066175648214,4657,180,"SPTAN1;MAP2K2;ARHGAP35;ACTG1;ARHGAP39;MYH9;RNPS1;RRAS;RHOA;RPLP2;PSMD13;AP2A2;GRB2;NCK2;SMARCA4;GRIN1;TUBB4B;ACTB;RPS5;SREBF2;RPS6KA5;PSEN1;FARP2;RPS6KA3;ARPC2;RPS25;MAPK14;PABPC1;DLG1;SPTBN1;RPS15;LHX3;AGRN;CLTCL1;ARHGEF12;GAB1;PTK2;RBX1;SDCBP;TUBA1A;PTPN11;CASC3;GSPT1;MAPK1;CSNK2A1;FYN;PSMB7;PSME4;PLXNA3;PSMD4;GFRA4;PSMA4;AP2S1;PSMF1;ROCK1;RAP1GAP"
"REACTOME_NETRIN_1_SIGNALING",0.847795307443366,0.902757916241062,0.373260941296457,0.736937383866344,8382,19,"MAPK14;PTK2;PTPN11;FYN;RAC1;RGMA"
"REACTOME_NEUREXINS_AND_NEUROLIGINS",0.552329712719521,0.790167441860465,0.493488308331049,0.96749083132451,5440,17,"GRIN1;EPB41;APBA3;PDLIM5;SHARPIN;EPB41L5"
"REACTOME_NEURONAL_SYSTEM",0.372562743725627,0.758470711075783,0.496646017593488,1.04091920562124,3725,103,"GLS;GNB1;PRKAG1;PDPK1;SLC38A1;AP2A2;GRIN1;DNAJC5;EPB41;CPLX1;APBA3;TUBB4B;GNAI2;RPS6KA3;SLC6A13;KCNK7;DLG1;KCNK16;PRKAR1A;TUBA1A;KCNS1;MAPK1;NPTN;KCNMB4;PDLIM5;PLCB1;AP2S1;HCN2;SHARPIN;AP2B1;RAC1;SLC6A4"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",0.363463653634637,0.758470711075783,0.515469517513878,1.06149508884168,3634,52,"GNB1;PRKAG1;PDPK1;AP2A2;GRIN1;TUBB4B;GNAI2;RPS6KA3;DLG1;PRKAR1A;TUBA1A;MAPK1;NPTN;PLCB1;AP2S1;AP2B1;RAC1"
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.0600954217845904,0.616819363872775,0.707908660254701,1.38786497400094,591,17,"GLS;DNAJC5;CPLX1;SLC6A13"
"REACTOME_NEUTROPHIL_DEGRANULATION",0.134586541345865,0.721353303266165,0.531932724147812,1.12335961632616,1345,148,"SPTAN1;RAB24;IMPDH2;TMBIM1;SURF4;UBR4;CRISPLD2;CAPN1;XRCC6;ATAD3B;RHOA;DPP7;RAB14;DGAT1;PSMD13;AP2A2;MVP;DNAJC5;TUBB4B;BST2;FAF2;PSEN1;PFKL;KCMF1;IQGAP1;MAPK14;VCP;FTL;DNAJC13;DYNC1H1;SNAP29;GDI2;GALNS;ERP44;CDK13;ATP11B;HUWE1;SDCBP"
"REACTOME_NICOTINATE_METABOLISM",0.0435800834945525,0.616819363872775,0.731025497845849,1.42842990772797,427,16,"NADK;PARP10;PARP16"
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",0.504449838187702,0.782921396333887,0.505897900126885,0.998805483713552,4987,19,"XRCC6;UIMC1;RNF168;BRCC3;PIAS4;RAD50;ATM;RNF8;POLL;PRKDC;UBE2V2"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",0.345003501050315,0.758470711075783,0.535272640780163,1.08574241647836,3448,34,"SMG6;RNPS1;RPLP2;RPS5;DCP1A;RPS25;PABPC1;RPS15;SMG7;PPP2R1A;PNRC2;SMG1;CASC3;GSPT1"
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.0982793522267206,0.721353303266165,0.673744770388724,1.327831966814,970,18,"FASN;TNRC6B;EP300;ARL4C;NCOR1;TNRC6A;AGO3;KDM3A"
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX",0.177069544852866,0.726086278046983,0.639160834329379,1.24892559055029,1738,16,"TNRC6B;EP300;ARL4C;NCOR1;TNRC6A;AGO3;KDM3A"
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",0.403268641470889,0.758470711075783,0.548895295194123,1.06699957998075,3947,15,"GNA13;AKAP13;ARHGEF12;ARHGEF1;RAC1;ARHGEF18"
"REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS",0.759722640940609,0.881295368301358,0.415898509094657,0.830275624268293,7559,23,"NUP133;NUP214;NUP85;NUP153;KPNA5;ISG15;NUP160;TPR;NUP210;NUP205;KPNB1;NUP37;CPSF4;NDC1;NUP50"
"REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN",0.860821643286573,0.907413719788799,0.373388820666758,0.751488347479355,8590,27,"NUP133;NUP214;NUP85;NUP153;NEK6;NUP160;NEK7;TPR;NEK9;LEMD2;LEMD3"
"REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY",0.699939987997599,0.861901241421074,0.440006881990084,0.895250681717319,6997,37,"CHMP7;UBE2I;NUP133;TUBB4B;NUP85;ANKLE2;PPP2R1A;TUBA1A"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.388503667973068,0.758470711075783,0.53734245845968,1.07271927017639,3865,23,"EP300;RPS6KA5;RPS6KA3;ATF1;MAPK14;VRK3;PPP2R1A;MAPK1;PPP2R5D;PPP2R1B;TCF12"
"REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN",0.490587044534413,0.782921396333887,0.511487463814143,1.00805146834043,4846,18,"NUP133;NUP214;NUP85;NUP153"
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",0.702159870811465,0.861901241421074,0.439567685875431,0.870067007138418,6956,20,"NUP133;NUP214;NUP85;NUP153;NEK6;NUP160;NEK7;TPR;NEK9"
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.87926455566905,0.912724940451382,0.35249109427525,0.685208732579189,8607,15,"NCOR1;NR6A1;NR2E3;MED1;PPARD;THRA"
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",0.431735436893204,0.758470711075783,0.529554785118215,1.04551179827029,4268,19,"IKBKG;RELA;MAPK14;BCL2;ITCH;SUGT1"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",0.414258574142586,0.758470711075783,0.501687196715192,1.03602185759359,4142,58,"POLR2A;POLE;UBE2I;EP300;POLR2L;ACTB;ERCC2;RUVBL1;CUL4A;RPA1;CUL4B;ACTR8;USP7;ERCC3;SUMO2;RBX1;PARP1;PIAS1;POLR2B;UVSSA"
"REACTOME_O_LINKED_GLYCOSYLATION",0.804105987055016,0.89418387184121,0.395537200967065,0.780917899124561,7950,19,"POFUT2;ST3GAL2;GALNT11;ST6GAL1;ADAMTS13;POMT1;DAG1"
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",0.25713125571008,0.735570047646398,0.599509598083902,1.17534707437916,2532,17,"TNRC6B;MDM4;TNRC6A;AGO3;SP1;CDKN2D;MAPK1"
"REACTOME_ONCOGENIC_MAPK_SIGNALING",0.399419825947784,0.758470711075783,0.514663224759812,1.05058104335378,3992,40,"MAP2K2;ACTG1;YWHAB;ZC3HAV1;ACTB;IQGAP1;MARK3;AP3B1;DUSP16;MAPK1;RAF1;PEBP1"
"REACTOME_OPIOID_SIGNALLING",0.219739478957916,0.728624026885993,0.584121493077395,1.17561231419853,2192,27,"PPP3CC;GNB1;GNAI2;PPP2R1A;PRKAR1A;MAPK1;ITPR2;PPP2R5D;PDE4A;PLCB1;PPP2R1B"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN",0.839167833566713,0.899631891443791,0.390309679343187,0.790763169915621,8389,33,"PSMD13;CUL1;RBX1;PSMB7;ORC5;PSME4;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;CDT1;PSMC5;ORC4;PSMD1;MCM8;CDC6;PSMC2;MCM3;PSMA1;MCM7;PSMD2"
"REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE",0.618538146185381,0.832733438984869,0.457449143028417,0.959335839743168,6185,107,"CSNK1D;PRKAG1;INPP5E;CREBBP;HAUS8;PAFAH1B1;TUBB4B;CNTRL;NCOR1;TTC30B;DCTN1;MARK4;MAPK14;EXOC3;CLUAP1;RAB11A;CHD9;BBS1;C2CD3;DYNC1H1;RAB8A;DYNLRB1;CKAP5;PPP2R1A;TUBA1A;ODF2;TRIP11;PCNT;TUBG1;CRTC3;MED1;MTX2;GBF1;YWHAG;CDK5RAP2;ACSS2;HELZ2;SAMM50;NCOA6;TTBK2;PCM1;SFI1;ACTR1A;EXOC5;ARL3"
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES",0.438406537282942,0.758470711075783,0.536235117538487,1.04238941414526,4291,15,"RHOA;TRAF3;IKBKG;VCP;TNIP2;OTUB1;ZRANB1;PTEN;RIPK1;TRIM4"
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",0.154561824729892,0.721353303266165,0.600059108288557,1.21458236354889,1544,32,"MAP3K5;TNRC6B;MINK1;MAP4K4;MDM4;TNRC6A;AGO3;MAPK14;RBBP7;CDKN2D;MAPK1"
"REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING",0.482278734481378,0.778760812443346,0.501535724755483,1.01302406464145,4816,29,"GNA13;RHOA;AKAP13;PSEN1;RELA;ARHGEF12;SQSTM1;ARHGEF1;RAC1;NFKB1;ARHGEF18;ARHGDIA;HDAC1;ADAM17"
"REACTOME_PARASITE_INFECTION",0.0490932772267308,0.616819363872775,0.672444674414902,1.35578183831399,489,28,"ACTG1;WASF2;MYO1C;MYH9;GRB2;ACTB;BAIAP2;ELMO2;ARPC2;MYO5A;NCKIPSD;PTK2;CYFIP2;MAPK1;FYN"
"REACTOME_PCP_CE_PATHWAY",0.646529305861172,0.851061365088031,0.454903679012134,0.924426039207628,6463,36,"RHOA;PSMD13;AP2A2;DVL1;WNT11;PSMB7;DVL3;PSME4;PSMD4;PSMA4;AP2S1;PSMF1;AP2B1;RAC1;PSMB2;PSMC4;PSMC5"
"REACTOME_PEPTIDE_HORMONE_METABOLISM",0.770992366412214,0.887073699215832,0.411381085199989,0.822843177325877,7675,24,"GNB1;MYO5A;EXOC3;KIF5B;SLC30A5;EXOC5;CTNNB1;EXOC7;ERO1B"
"REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",0.985699693564862,0.993795789610569,0.238511070741227,0.463642546274046,9649,15,"GAL;NMB;ACKR4;ANXA1;CCR4;C3;APP"
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",0.587378640776699,0.821660719718972,0.478543681295975,0.944799440667789,5807,19,"USP9X;PEX14;UBE2D2;ECH1;PEX5;IDE;DECR2;PEX10;AGPS;ZFAND6"
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.450819672131148,0.763284341435839,-0.253854713082181,-1.0234289489804,54,18,"GGT6;ABHD14B;SULT1A1;ESD;GGT5;CHAC2;CHAC1;PODXL2;AKR1A1;SLC35D1;TPST1;MAT2A;MTR;UGP2;TRMT112;GSS;UGDH;MTRR"
"REACTOME_PHOSPHOLIPID_METABOLISM",0.424057594240576,0.758470711075783,0.492670102039759,1.02617999066876,4240,83,"SBF1;INPP5E;PLA2G6;SACM1L;GPCPD1;RAB14;DGAT1;AGPAT3;RUFY1;GDE1;PNPLA2;PI4KB;PNPLA7;PITPNM3;HADHA;LPCAT3;CSNK2A1;PITPNB;ARF1;PTDSS2;PIK3C2A;PI4KA;PLEKHA4;PCYT1A"
"REACTOME_PI_METABOLISM",0.335467093418684,0.758470711075783,0.529290217116379,1.08306566303053,3353,42,"SBF1;INPP5E;SACM1L;RAB14;RUFY1;GDE1;PI4KB;PNPLA7;PITPNB;ARF1;PIK3C2A;PI4KA;PLEKHA4"
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",0.357435743574357,0.758470711075783,0.529903291545366,1.07657888777858,3573,35,"TSC2;PDPK1;GRB2;FGF22;AKT1;TRAT1;GAB1;FGFR3;STRN;PTPN11;RICTOR;FYN;FOXO3;RAC1;FLT3LG;IRS2;PTEN"
"REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",0.0161452065784196,0.616819363872775,0.726868517207866,1.46045294031251,160,26,"NSD1;EHMT1;KMT2D;DOT1L;SETD2;KMT2A;KMT2B;RELA;KMT2E;SETD1B;KMT2C;ATF7IP;RBBP7"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",0.239279935275081,0.728624026885993,0.599065590250254,1.18274852790647,2365,19,"LDLR;AP2A2;P4HB;HDLBP;APOA1;SOAT1;MBTPS1;AMN;AP2S1;PCSK9;AP2B1"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",0.360763923607639,0.758470711075783,0.508545718288455,1.05518931527714,3607,70,"GNB1;GNA13;PDPK1;ACTN4;RHOA;GRB2;STXBP3;GNAI2;YWHAZ;AKT1;MAPK14;FERMT3;PTPN1;PTK2;WDR1;FLNA;TOR4A;PTPN11;MAPK1;VEGFB;APOA1;FYN;ITPR2;RAF1"
"REACTOME_PLATELET_HOMEOSTASIS",0.127393670630921,0.721353303266165,0.643805839865813,1.2784494879776,1263,21,"GNB1;ATP2A2;ATP2A3;MAPK14;P2RX2;PPP2R1A;PTPN11;ITPR2;PPP2R5D;ORAI1;PAFAH2;KCNMB4;PPP2R1B;GNAS"
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0.200962695547533,0.728624026885993,0.594262847719596,1.19401639048067,2003,26,"CHD3;MYO1C;EP300;POLR2L;ACTB;GATAD2B;GATAD2A;BAZ1B;RBBP7;CBX3;POLR1C;MYBBP1A"
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",0.430709703696161,0.758470711075783,0.535205405855334,1.04579581800395,4229,16,"SPRN;MSLN;GPAA1"
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION",0.544330949948928,0.789555154794109,0.499091257361261,0.970185327947095,5328,15,"UBE2I;NUP133;NUP85"
"REACTOME_POTASSIUM_CHANNELS",0.436589805825243,0.758470711075783,0.52803894491314,1.04251904121619,4316,19,"GNB1;KCNK7;KCNK16;KCNS1;KCNMB4;HCN2"
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS",0.278955791158232,0.741480097930151,0.549048460331182,1.11891962167632,2788,38,"IMPDH2;CHD3;BRD4;AP2A2;ATP1A1;PTGES3;GATAD2B;GATAD2A;TYK2;RBBP7;RBX1;ARID4B;PHF21A;STAT2;AP2S1;ROCK1;AP2B1;TBK1;ARID4A"
"REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING",0.0229571197411003,0.616819363872775,0.745829358770535,1.47250750253704,226,19,"NOTCH1;CREBBP;MAML1;TNRC6B;ATP2A2;EP300;ATP2A3;TNRC6A;AGO3"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",0.239176082391761,0.728624026885993,0.516474831875604,1.08584229189709,2391,123,"SF1;POLR2A;PRPF6;RBM5;SF3A2;SNRNP70;RNPS1;HNRNPUL1;GLE1;HNRNPM;SYMPK;POLR2L;NUP133;NUP214;SLBP;U2AF2;PTBP1;NUP85;CPSF1;NUP153;RBM22;HNRNPH1;SARNP;PAPOLA;SRSF4;ELAVL1;HNRNPR;PDCD7;SRRT;PRPF38A;SNRPC;HNRNPA2B1;PCF11;SF3B2;POLR2B;YBX1;CASC3;POLDIP3;SRSF5"
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",0.440182186234818,0.758470711075783,0.528357857347884,1.04130003487685,4348,18,"SYMPK;SLBP;ZNF473;CPSF1;PAPOLA;PCF11"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",0.573149914650065,0.813342797957173,0.478432961055494,0.95891804336257,5707,25,"UBE2I;UIMC1;RNF168;BRCC3;RPA1;PIAS4;SUMO2;ATRIP;RAD50;ATM;RNF8;UBE2V2;TIMELESS;RNF4;DNA2;TP53BP1"
"REACTOME_PROGRAMMED_CELL_DEATH",0.0217978202179782,0.616819363872775,0.626666202046065,1.30478290832782,217,82,"PLEC;SPTAN1;PPP3CC;TICAM1;CHMP7;PELI1;CARD8;YWHAB;STK24;PSMD13;NMT1;ADD1;SATB1;TP53BP2;BCAP31;YWHAZ;AKT1;OGT;BCL2"
"REACTOME_PROTEIN_FOLDING",0.276927692769277,0.741480097930151,0.553340715512083,1.12419556846176,2768,35,"GNB1;WRAP53;FBXW5;AP3M1;TUBB4B;ACTB;TBCD;TUBA1A;CSNK2A1;STAT3"
"REACTOME_PROTEIN_LOCALIZATION",0.377762223777622,0.758470711075783,0.512126289796278,1.05463751869303,3777,53,"SGTA;UBE2J2;USP9X;CYC1;PEX14;PMPCA;SLC25A17;UBE2D2;TIMM44;ECH1;PEX5;TIMM50;ATAD1;CS;GFER;ACO2;MTX2;IDE;GET4;DECR2;COQ2;SAMM50;TOMM40;PEX10;STX5;UBL4A"
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",0.725876091977106,0.871406262006746,0.430267593319579,0.86238071431804,7228,25,"GRIN1;EPB41;APBA3;DLG1;PDLIM5;SHARPIN;EPB41L5"
"REACTOME_PROTEIN_UBIQUITINATION",0.227168150445134,0.728624026885993,0.56978769557887,1.15575245649724,2270,34,"UBE2J2;USP9X;UBE2L3;PEX14;UBE2G1;UBE2G2;UBE2Q2;UBE2D2;VCP;USP7;PEX5;UBE2H"
"REACTOME_PTEN_REGULATION",0.775722427757224,0.887073699215832,0.424544658917155,0.880894228064782,7757,70,"CHD3;TNRC6B;PSMD13;ATN1;PML;GATAD2B;TNRC6A;AKT1;GATAD2A;AGO3;RPTOR;TNKS;USP7;STUB1;RBBP7;MAPK1;CSNK2A1;PSMB7;CBX8;PSME4;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;PTEN;MOV10;PSMC5;HDAC1;MTOR;PSMD1;MTA1;TNRC6C;XIAP;CBX6"
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",0.446487790171842,0.75891925677235,0.519255226879476,1.03661097172582,4442,23,"OGDH;HAGH;SDHA;DLD;CS;ACO2"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",0.264652930586117,0.741480097930151,0.560330053416357,1.1352226006389,2645,33,"SBF1;GAPVD1;TRAPPC10;RAB14;TRAPPC8;AKT1;RAB8A;GDI2"
"REACTOME_RAB_GERANYLGERANYLATION",0.434589800443459,0.758470711075783,0.52619963045223,1.04491075797925,4311,21,"RAB24;RAB14;PTP4A2;RAB11A;RAB8A"
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",0.111088891110889,0.721353303266165,0.58726426061367,1.21034662255406,1110,54,"SBF1;TSC2;GAPVD1;TRAPPC10;RAB14;TRAPPC8;RABEP1;TSC1;AKT1;RAB11A;TBC1D20;RAB8A;MAP1LC3B;TBC1D14;GDI2;GABARAP;TBC1D25"
"REACTOME_RAC1_GTPASE_CYCLE",0.542845715428457,0.789555154794109,0.47337936086092,0.981738710050141,5428,68,"ARHGAP35;GNA13;WASF2;ARHGAP39;KTN1;GIT2;BAIAP2;FARP2;IQGAP1;PKN1;FAM13B;TAOK3;SPATA13"
"REACTOME_RAC2_GTPASE_CYCLE",0.372574514902981,0.758470711075783,0.525002487697206,1.06818519039619,3724,37,"ARHGAP35;WASF2;ARHGAP39;GIT2;IQGAP1;ANKLE2;TAOK3"
"REACTOME_RAC3_GTPASE_CYCLE",0.355006501950585,0.758470711075783,0.526212930142033,1.07415743456873,3548,40,"ARHGAP35;WASF2;ARHGAP39;RAPGEF1;GIT2;BAIAP2;TAOK3"
"REACTOME_RAF_ACTIVATION",0.416565533980583,0.758470711075783,0.534489110959699,1.05525374759973,4118,19,"MAP2K2;YWHAB;MARK3;PPP2R1A;PPP2R5D;RAF1;PPP2R1B"
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",0.523647635236476,0.786945957197094,0.481873430209133,0.989743642987212,5236,48,"CSNK1D;HAUS8;CDK11B;PAFAH1B1;TUBB4B;CNTRL;CDK11A;DCTN1;DYNC1H1;CKAP5;PPP2R1A;TUBA1A;ODF2;PCNT;TUBG1;YWHAG;CDK5RAP2;TUBGCP3;PCM1;SFI1;ACTR1A;TUBGCP6;NME7"
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES",0.711828817118288,0.867319085708252,0.437424356947104,0.89963343420108,7118,50,"CSNK1D;HAUS8;PAFAH1B1;TUBB4B;CNTRL;DCTN1;DYNC1H1;CKAP5;PPP2R1A;TUBA1A;ODF2;PCNT;TUBG1;YWHAG;CDK5RAP2;TUBGCP3;PCM1;SFI1;ACTR1A;TUBGCP6;NME7"
"REACTOME_RECYCLING_PATHWAY_OF_L1",0.159679220383717,0.721353303266165,0.643071890230981,1.26075156630383,1572,17,"ACTG1;AP2A2;TUBB4B;ACTB;RPS6KA5;RPS6KA3;TUBA1A;MAPK1;AP2S1;AP2B1"
"REACTOME_REGULATED_NECROSIS",0.387651821862348,0.758470711075783,0.544742586195533,1.07359144207981,3829,18,"CHMP7;PELI1;OGT;STUB1;SDCBP;PDCD6IP;BAK1;CHMP6"
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",0.549709941988398,0.790167441860465,0.481485022307202,0.975483424206253,5495,33,"CREBBP;FASN;PMVK;SREBF2;CHD9;SQLE;SP1;MTF1;NFYC;MBTPS1;MED1;SEC24A;HELZ2;NCOA6"
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",0.775222477752225,0.887073699215832,0.420499981989121,0.865948627226076,7752,53,"RNPS1;RPLP2;PSMD13;RPS5;RPS25;PABPC1;RPS15;LHX3;RBX1;CASC3;GSPT1;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;PSMC5;RPS6;DAG1;RPS13;ETF1;EIF4A3;RPL27;PSMD1;RPL13;PSMC2;UPF3B"
"REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN",0.420629263822421,0.758470711075783,0.53882861669291,1.05287560213959,4130,16,"NUP133;NUP214;NUP85;NUP153"
"REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY",0.783388438032261,0.887353764609698,0.410670566614958,0.827993315927639,7818,28,"PSMD13;CUL1;RBX1;CSNK2A1;PSMB7;PSME4;PSMD4;PSMA4;PSMF1;PSMB2;PSMC4;PSMC5"
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",0.163432686537307,0.721353303266165,0.590350800194525,1.19967297945797,1633,36,"HSF1;NUP133;NUP214;ST13;DEDD2;NUP85;NUP153;DNAJC7;RPA1;DNAJB1"
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",0.599959835324832,0.832147681199131,0.470225350715484,0.942467618144036,5974,25,"P4HB;MSLN;KTN1;PNPLA2;IGFALS;VWA1;APOA1;TGOLN2;SHISA5;MBTPS1;PCSK9;SERPINC1;NUCB1;SERPIND1;MGAT4A;CALU"
"REACTOME_REGULATION_OF_INSULIN_SECRETION",0.579520258012498,0.81506,0.480645674300254,0.95445113752911,5749,21,"GNB1;GNAI2;IQGAP1;PRKAR1A;ITPR2;PLCB1;GNAS;CACNB3"
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",0.442255774422558,0.758470711075783,0.499154313248273,1.02730740541925,4422,51,"CREBBP;MED15;SIN3A;EP300;MED13;NCOR1;SREBF2;CHD9;MED16;NCOA3;SP1;THRAP3;MTF1;NFYC;APOA1;MED1;MED25;MED26"
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",0.15453074433657,0.721353303266165,0.63590796679032,1.25548725189016,1527,19,"MECP2;TNRC6B;SIN3A;NCOR1;TNRC6A;AGO3"
